seed,split,method,task_success,deployed_violation,unshielded_violation,intervention_rate,intervention_severity,filter_dependence,boundary_f1,boundary_ece,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret
1,contact_mode_shift,adversarial_safety_critic,0.088542,0.755208,0.932292,0.692708,0.108756,0.294479,0.794613,0.337919,0.885417,0.187500,-0.535286,-0.085888,0.653272
1,contact_mode_shift,boundary_learning_filter_v4,0.109375,0.625000,0.947917,0.937500,0.137009,0.313906,0.895349,0.170141,0.859375,0.328125,-0.442027,-0.100743,0.604855
1,contact_mode_shift,cbf_safety_filter,0.354167,0.354167,0.937500,0.989583,0.257416,0.889083,0.915254,0.259398,0.942708,0.583333,-0.172665,-0.336859,0.590325
1,contact_mode_shift,conformal_uncertainty_shield,0.395833,0.380208,0.947917,0.994792,0.308535,0.922510,0.918310,0.344609,0.906250,0.567708,-0.166756,-0.358080,0.598738
1,contact_mode_shift,counterfactual_boundary_learning_filter_v5,0.281250,0.500000,0.916667,0.958333,0.147979,0.257396,0.913793,0.183356,0.781250,0.416667,-0.176448,-0.019574,0.518074
1,contact_mode_shift,geometric_projection_filter,0.234375,0.557292,0.963542,0.812500,0.168180,0.635500,0.825000,0.294379,0.953125,0.411458,-0.348665,-0.265736,0.635591
1,contact_mode_shift,lagrangian_safe_rl,0.125000,0.723958,0.937500,0.796875,0.105451,0.318938,0.813880,0.254178,0.854167,0.229167,-0.482365,-0.088511,0.641520
1,contact_mode_shift,oracle_boundary_teacher,0.536458,0.197917,0.911458,1.000000,0.091082,0.172125,0.921348,0.074035,0.651042,0.713542,0.315372,0.084322,0.322691
1,contact_mode_shift,recovery_policy_shield,0.432292,0.458333,0.937500,0.937500,0.188134,0.664844,0.901163,0.191644,0.869792,0.489583,-0.088825,-0.219182,0.541854
1,contact_mode_shift,robust_mpc_shield,0.567708,0.307292,0.932292,0.979167,0.240025,0.841875,0.909091,0.221838,0.942708,0.625000,0.093196,-0.304427,0.514621
1,contact_mode_shift,safety_filter_distillation,0.239583,0.557292,0.901042,0.968750,0.138118,0.334125,0.914286,0.216604,0.875000,0.369792,-0.270223,-0.061924,0.565773
1,contact_mode_shift,shielded_behavior_cloning,0.197917,0.682292,0.942708,0.848958,0.128449,0.372552,0.844037,0.213277,0.906250,0.270833,-0.398585,-0.130795,0.626977
1,contact_mode_shift,unfiltered_policy,0.036458,0.937500,0.947917,0.000000,0.000000,0.000000,0.000000,0.672268,0.963542,0.000000,-0.618125,-0.006250,0.692708
1,human_motion_shift,action_clipping_filter,0.203125,0.536458,0.869792,0.937500,0.229957,0.739063,0.812500,0.158114,0.921875,0.359375,-0.406748,-0.212611,0.661921
1,human_motion_shift,adversarial_safety_critic,0.213542,0.661458,0.843750,0.656250,0.101801,0.268812,0.729323,0.242898,0.781250,0.187500,-0.339989,0.050073,0.593940
1,human_motion_shift,boundary_learning_filter_v4,0.276042,0.567708,0.880208,0.843750,0.120283,0.273984,0.814570,0.103781,0.755208,0.328125,-0.221082,0.021145,0.545387
1,human_motion_shift,cbf_safety_filter,0.583333,0.234375,0.885417,0.973958,0.249778,0.842083,0.837920,0.182408,0.859375,0.651042,0.151016,-0.232833,0.499143
1,human_motion_shift,conformal_uncertainty_shield,0.458333,0.322917,0.848958,0.984375,0.301608,0.877547,0.838906,0.238019,0.890625,0.520833,-0.055137,-0.233703,0.561262
1,human_motion_shift,counterfactual_boundary_learning_filter_v5,0.348958,0.479167,0.812500,0.864583,0.131215,0.223271,0.803922,0.111703,0.708333,0.354167,-0.081784,0.124161,0.490753
1,human_motion_shift,geometric_projection_filter,0.265625,0.598958,0.864583,0.708333,0.143646,0.532146,0.710145,0.218758,0.869792,0.281250,-0.315042,-0.100214,0.625856
1,human_motion_shift,lagrangian_safe_rl,0.255208,0.645833,0.859375,0.708333,0.092576,0.279781,0.789855,0.191302,0.802083,0.244792,-0.287159,0.027067,0.583462
1,human_motion_shift,oracle_boundary_teacher,0.557292,0.171875,0.812500,0.994792,0.088148,0.164437,0.839879,0.027964,0.562500,0.640625,0.355688,0.214456,0.308741
1,human_motion_shift,recovery_policy_shield,0.531250,0.343750,0.880208,0.885417,0.175742,0.606646,0.825806,0.113680,0.750000,0.500000,0.100797,-0.096786,0.476181
1,human_motion_shift,robust_mpc_shield,0.666667,0.234375,0.838542,0.968750,0.230732,0.798750,0.822086,0.148874,0.885417,0.604167,0.252620,-0.171726,0.464649
1,human_motion_shift,safety_filter_distillation,0.317708,0.500000,0.854167,0.911458,0.128428,0.302250,0.819048,0.119427,0.729167,0.348958,-0.144287,0.045554,0.526245
1,human_motion_shift,shielded_behavior_cloning,0.192708,0.697917,0.848958,0.697917,0.103144,0.294448,0.708029,0.190459,0.838542,0.182292,-0.390956,0.015947,0.619091
1,human_motion_shift,unfiltered_policy,0.093750,0.880208,0.890625,0.000000,0.000000,0.000000,0.000000,0.544349,0.875000,0.000000,-0.522837,0.080583,0.662917
1,low_signal_high_risk_shift,action_clipping_filter,0.125000,0.651042,0.911458,0.958333,0.246013,0.789229,0.908046,0.175829,0.968750,0.307292,-0.574328,-0.294908,0.723123
1,low_signal_high_risk_shift,adversarial_safety_critic,0.098958,0.734375,0.942708,0.895833,0.147989,0.377667,0.880952,0.269306,0.906250,0.223958,-0.539287,-0.139561,0.661566
1,low_signal_high_risk_shift,boundary_learning_filter_v4,0.140625,0.635417,0.906250,0.968750,0.148361,0.324297,0.908571,0.125196,0.875000,0.281250,-0.421701,-0.069482,0.605229
1,low_signal_high_risk_shift,cbf_safety_filter,0.348958,0.338542,0.942708,0.984375,0.271635,0.884187,0.912181,0.197306,0.953125,0.604167,-0.171309,-0.345840,0.588339
1,low_signal_high_risk_shift,conformal_uncertainty_shield,0.260417,0.375000,0.932292,1.000000,0.336493,0.927562,0.921348,0.247080,0.927083,0.562500,-0.312300,-0.358612,0.629793
1,low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,0.197917,0.458333,0.921875,1.000000,0.163944,0.267750,0.921348,0.120254,0.796875,0.463542,-0.242821,-0.036712,0.525523
1,low_signal_high_risk_shift,geometric_projection_filter,0.135417,0.583333,0.953125,0.901042,0.194303,0.705542,0.872404,0.239816,0.953125,0.375000,-0.488725,-0.288659,0.676823
1,low_signal_high_risk_shift,lagrangian_safe_rl,0.109375,0.666667,0.947917,0.895833,0.124534,0.359844,0.875000,0.208743,0.911458,0.286458,-0.475987,-0.133181,0.634656
1,low_signal_high_risk_shift,oracle_boundary_teacher,0.411458,0.223958,0.927083,1.000000,0.099365,0.172125,0.921348,0.022259,0.682292,0.703125,0.167543,0.054348,0.357516
1,low_signal_high_risk_shift,recovery_policy_shield,0.390625,0.447917,0.932292,0.973958,0.207247,0.688354,0.905983,0.151171,0.916667,0.484375,-0.135453,-0.240832,0.553115
1,low_signal_high_risk_shift,robust_mpc_shield,0.421875,0.307292,0.916667,1.000000,0.259140,0.860625,0.921348,0.150395,0.937500,0.609375,-0.066560,-0.300728,0.549478
1,low_signal_high_risk_shift,safety_filter_distillation,0.135417,0.609375,0.942708,1.000000,0.150481,0.344250,0.921348,0.157333,0.859375,0.348958,-0.416185,-0.108766,0.606713
1,low_signal_high_risk_shift,shielded_behavior_cloning,0.083333,0.781250,0.932292,0.885417,0.141382,0.390760,0.880240,0.186471,0.927083,0.171875,-0.586660,-0.141239,0.686073
1,low_signal_high_risk_shift,unfiltered_policy,0.031250,0.953125,0.953125,0.000000,0.000000,0.000000,0.000000,0.658255,0.958333,0.000000,-0.633362,-0.010500,0.698750
1,nominal_safety,action_clipping_filter,0.348958,0.453125,0.843750,0.901042,0.212586,0.692927,0.746667,0.118608,0.859375,0.385417,-0.189441,-0.142095,0.597425
1,nominal_safety,adversarial_safety_critic,0.244792,0.666667,0.833333,0.437500,0.065908,0.174625,0.549763,0.235690,0.723958,0.156250,-0.281898,0.119338,0.571593
1,nominal_safety,boundary_learning_filter_v4,0.302083,0.541667,0.776042,0.760417,0.102390,0.239349,0.710623,0.129779,0.640625,0.255208,-0.165702,0.177122,0.524469
1,nominal_safety,cbf_safety_filter,0.614583,0.338542,0.817708,0.880208,0.217313,0.737802,0.729730,0.147812,0.838542,0.468750,0.147664,-0.117405,0.507869
1,nominal_safety,conformal_uncertainty_shield,0.447917,0.333333,0.812500,0.916667,0.264281,0.801260,0.778878,0.251201,0.817708,0.494792,-0.046485,-0.140905,0.550805
1,nominal_safety,counterfactual_boundary_learning_filter_v5,0.401042,0.463542,0.760417,0.713542,0.103112,0.180979,0.712121,0.079931,0.572917,0.333333,-0.001630,0.239285,0.465203
1,nominal_safety,geometric_projection_filter,0.369792,0.562500,0.854167,0.604167,0.120570,0.445448,0.633745,0.228400,0.786458,0.291667,-0.160595,-0.025593,0.578798
1,nominal_safety,lagrangian_safe_rl,0.296875,0.666667,0.807292,0.515625,0.064830,0.192938,0.557522,0.199987,0.750000,0.156250,-0.231997,0.131873,0.566380
1,nominal_safety,oracle_boundary_teacher,0.635417,0.114583,0.708333,0.963542,0.078191,0.156000,0.788462,0.047835,0.510417,0.598958,0.477032,0.342670,0.271978
1,nominal_safety,recovery_policy_shield,0.489583,0.354167,0.817708,0.786458,0.150350,0.521854,0.712230,0.093141,0.713542,0.447917,0.075446,0.011207,0.473102
1,nominal_safety,robust_mpc_shield,0.598958,0.270833,0.796875,0.927083,0.213006,0.751406,0.780328,0.111698,0.838542,0.526042,0.174283,-0.097869,0.480985
1,nominal_safety,safety_filter_distillation,0.375000,0.473958,0.807292,0.781250,0.104645,0.252000,0.707581,0.098695,0.666667,0.338542,-0.051846,0.136058,0.496143
1,nominal_safety,shielded_behavior_cloning,0.322917,0.645833,0.776042,0.625000,0.089744,0.261625,0.680162,0.147989,0.750000,0.161458,-0.213298,0.134233,0.570032
1,nominal_safety,unfiltered_policy,0.218750,0.807292,0.807292,0.000000,0.000000,0.000000,0.000000,0.482703,0.838542,0.000000,-0.347812,0.179688,0.614583
1,novel_obstacle_shift,action_clipping_filter,0.177083,0.562500,0.901042,0.927083,0.228390,0.736823,0.826087,0.145885,0.937500,0.359375,-0.449162,-0.248781,0.674912
1,novel_obstacle_shift,adversarial_safety_critic,0.197917,0.614583,0.854167,0.744792,0.115689,0.303646,0.752613,0.236663,0.817708,0.239583,-0.337476,0.014546,0.588745
1,novel_obstacle_shift,boundary_learning_filter_v4,0.218750,0.536458,0.848958,0.927083,0.133696,0.300417,0.832298,0.114786,0.776042,0.333333,-0.269621,0.033775,0.552432
1,novel_obstacle_shift,cbf_safety_filter,0.437500,0.250000,0.895833,0.958333,0.248062,0.833271,0.841463,0.168180,0.916667,0.635417,-0.007096,-0.260324,0.531944
1,novel_obstacle_shift,conformal_uncertainty_shield,0.411458,0.291667,0.854167,1.000000,0.311245,0.897250,0.857143,0.243716,0.843750,0.562500,-0.090495,-0.233827,0.564736
1,novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,0.276042,0.468750,0.875000,0.953125,0.146461,0.248063,0.856269,0.100780,0.703125,0.421875,-0.159800,0.050105,0.507722
1,novel_obstacle_shift,geometric_projection_filter,0.218750,0.546875,0.901042,0.765625,0.157085,0.575281,0.728522,0.231057,0.890625,0.354167,-0.343016,-0.160469,0.626159
1,novel_obstacle_shift,lagrangian_safe_rl,0.156250,0.640625,0.895833,0.723958,0.093712,0.281750,0.742049,0.220230,0.838542,0.244792,-0.386717,-0.023079,0.602028
1,novel_obstacle_shift,oracle_boundary_teacher,0.515625,0.156250,0.833333,1.000000,0.088918,0.166500,0.857143,0.033078,0.661458,0.677083,0.321918,0.162703,0.312460
1,novel_obstacle_shift,recovery_policy_shield,0.447917,0.354167,0.895833,0.937500,0.187007,0.641719,0.833333,0.120970,0.812500,0.536458,-0.002018,-0.148088,0.502417
1,novel_obstacle_shift,robust_mpc_shield,0.572917,0.276042,0.895833,0.963542,0.232611,0.799688,0.832827,0.170435,0.906250,0.619792,0.128841,-0.239187,0.497182
1,novel_obstacle_shift,safety_filter_distillation,0.244792,0.541667,0.854167,0.937500,0.132503,0.312187,0.833333,0.124099,0.828125,0.338542,-0.248993,0.008671,0.556088
1,novel_obstacle_shift,shielded_behavior_cloning,0.145833,0.729167,0.895833,0.796875,0.119786,0.339969,0.781145,0.164008,0.885417,0.192708,-0.472930,-0.066701,0.646924
1,novel_obstacle_shift,unfiltered_policy,0.057292,0.916667,0.890625,0.000000,0.000000,0.000000,0.000000,0.563697,0.921875,0.000000,-0.583475,0.064625,0.681875
2,actuator_lag_shift,action_clipping_filter,0.182292,0.588542,0.901042,0.932292,0.239932,0.734583,0.813880,0.083848,0.921875,0.354167,-0.463112,-0.246297,0.684013
2,actuator_lag_shift,adversarial_safety_critic,0.109375,0.630208,0.817708,0.682292,0.110847,0.274083,0.691450,0.230715,0.770833,0.192708,-0.431427,0.074457,0.607034
2,actuator_lag_shift,boundary_learning_filter_v4,0.197917,0.583333,0.838542,0.875000,0.133481,0.278359,0.764706,0.155312,0.734375,0.276042,-0.316252,0.062802,0.568913
2,actuator_lag_shift,cbf_safety_filter,0.437500,0.307292,0.843750,0.963542,0.260023,0.829354,0.823529,0.129420,0.880208,0.541667,-0.045932,-0.200087,0.551960
2,actuator_lag_shift,conformal_uncertainty_shield,0.442708,0.312500,0.906250,0.989583,0.308594,0.879568,0.835366,0.241827,0.895833,0.593750,-0.067107,-0.294651,0.562553
2,actuator_lag_shift,counterfactual_boundary_learning_filter_v5,0.270833,0.494792,0.838542,0.947917,0.152918,0.242667,0.812500,0.058510,0.703125,0.369792,-0.182402,0.086301,0.517612
2,actuator_lag_shift,geometric_projection_filter,0.244792,0.562500,0.895833,0.723958,0.153189,0.553927,0.779783,0.200176,0.890625,0.338542,-0.320624,-0.146738,0.622687
2,actuator_lag_shift,lagrangian_safe_rl,0.197917,0.630208,0.875000,0.687500,0.095828,0.264469,0.703704,0.181339,0.786458,0.270833,-0.334311,0.020383,0.588669
2,actuator_lag_shift,oracle_boundary_teacher,0.494792,0.203125,0.796875,1.000000,0.098049,0.164812,0.836364,0.039642,0.578125,0.598958,0.268529,0.221048,0.333068
2,actuator_lag_shift,recovery_policy_shield,0.463542,0.395833,0.828125,0.890625,0.186397,0.609344,0.828479,0.101138,0.781250,0.437500,-0.005568,-0.060185,0.508631
2,actuator_lag_shift,robust_mpc_shield,0.546875,0.296875,0.864583,0.984375,0.247550,0.812813,0.837920,0.168446,0.817708,0.562500,0.081887,-0.190271,0.513321
2,actuator_lag_shift,safety_filter_distillation,0.328125,0.463542,0.843750,0.953125,0.142691,0.314437,0.822430,0.104618,0.744792,0.395833,-0.117072,0.045422,0.516525
2,actuator_lag_shift,shielded_behavior_cloning,0.130208,0.703125,0.864583,0.781250,0.123553,0.330625,0.763889,0.134177,0.802083,0.203125,-0.471844,-0.007294,0.641273
2,actuator_lag_shift,unfiltered_policy,0.062500,0.895833,0.875000,0.000000,0.000000,0.000000,0.000000,0.531479,0.875000,0.000000,-0.564950,0.095083,0.674167
2,combined_safety_stress,action_clipping_filter,0.088542,0.614583,0.973958,0.989583,0.256758,0.828198,0.947945,0.245478,0.958333,0.359375,-0.599807,-0.370080,0.725359
2,combined_safety_stress,adversarial_safety_critic,0.104167,0.718750,0.953125,0.895833,0.149135,0.382479,0.893372,0.337594,0.932292,0.250000,-0.525339,-0.159155,0.656308
2,combined_safety_stress,boundary_learning_filter_v4,0.114583,0.692708,0.963542,0.973958,0.153406,0.332135,0.944751,0.160014,0.885417,0.281250,-0.487757,-0.136089,0.630619
2,combined_safety_stress,cbf_safety_filter,0.291667,0.401042,0.958333,1.000000,0.279521,0.915031,0.953678,0.250981,0.958333,0.557292,-0.278305,-0.378900,0.624918
2,combined_safety_stress,conformal_uncertainty_shield,0.286458,0.395833,0.973958,0.994792,0.333685,0.939182,0.950820,0.321117,0.968750,0.578125,-0.300078,-0.416574,0.632140
2,combined_safety_stress,counterfactual_boundary_learning_filter_v5,0.208333,0.536458,0.932292,1.000000,0.166865,0.272563,0.953678,0.141023,0.822917,0.401042,-0.283186,-0.059554,0.549543
2,combined_safety_stress,geometric_projection_filter,0.130208,0.666667,0.973958,0.838542,0.184464,0.672229,0.886905,0.301759,0.984375,0.312500,-0.537222,-0.307631,0.698763
2,combined_safety_stress,lagrangian_safe_rl,0.109375,0.718750,0.973958,0.916667,0.129433,0.375156,0.917379,0.265769,0.916667,0.260417,-0.513327,-0.168965,0.654042
2,combined_safety_stress,oracle_boundary_teacher,0.375000,0.197917,0.947917,1.000000,0.101772,0.175219,0.953678,0.053634,0.734375,0.750000,0.145044,0.016397,0.357279
2,combined_safety_stress,recovery_policy_shield,0.312500,0.453125,0.958333,0.958333,0.206133,0.691823,0.941504,0.186181,0.911458,0.510417,-0.219735,-0.268075,0.570623
2,combined_safety_stress,robust_mpc_shield,0.427083,0.343750,0.963542,0.994792,0.260958,0.871406,0.950820,0.208026,0.984375,0.619792,-0.086870,-0.366991,0.561725
2,combined_safety_stress,safety_filter_distillation,0.130208,0.661458,0.947917,0.994792,0.153904,0.348562,0.950820,0.179050,0.890625,0.302083,-0.456283,-0.127359,0.625555
2,combined_safety_stress,shielded_behavior_cloning,0.093750,0.781250,0.968750,0.911458,0.145937,0.409208,0.920000,0.233852,0.968750,0.203125,-0.580900,-0.197569,0.687024
2,combined_safety_stress,unfiltered_policy,0.005208,0.963542,0.973958,0.000000,0.000000,0.000000,0.000000,0.732885,0.963542,0.000000,-0.666812,-0.033750,0.707292
2,constraint_shift,action_clipping_filter,0.140625,0.567708,0.848958,0.911458,0.225405,0.726073,0.830189,0.137215,0.885417,0.296875,-0.487071,-0.177486,0.682043
2,constraint_shift,adversarial_safety_critic,0.161458,0.645833,0.848958,0.578125,0.088786,0.233750,0.637795,0.278189,0.776042,0.213542,-0.373133,0.061154,0.592807
2,constraint_shift,boundary_learning_filter_v4,0.218750,0.572917,0.828125,0.885417,0.126407,0.286380,0.811502,0.138114,0.734375,0.286458,-0.287732,0.072466,0.561102
2,constraint_shift,cbf_safety_filter,0.458333,0.270833,0.890625,0.973958,0.248144,0.843552,0.836364,0.195771,0.869792,0.619792,-0.000818,-0.245041,0.535692
2,constraint_shift,conformal_uncertainty_shield,0.390625,0.265625,0.854167,0.989583,0.299035,0.885630,0.846847,0.265875,0.854167,0.588542,-0.089716,-0.229911,0.556977
2,constraint_shift,counterfactual_boundary_learning_filter_v5,0.338542,0.463542,0.848958,0.937500,0.141170,0.242375,0.829721,0.088705,0.656250,0.385417,-0.089351,0.094733,0.491921
2,constraint_shift,geometric_projection_filter,0.218750,0.572917,0.901042,0.744792,0.151540,0.556917,0.706294,0.234126,0.890625,0.328125,-0.354193,-0.153556,0.631290
2,constraint_shift,lagrangian_safe_rl,0.203125,0.598958,0.869792,0.692708,0.088986,0.268625,0.717391,0.246514,0.854167,0.250000,-0.308063,0.006233,0.576894
2,constraint_shift,oracle_boundary_teacher,0.510417,0.130208,0.833333,0.994792,0.087887,0.165281,0.850299,0.025581,0.526042,0.703125,0.333521,0.204702,0.304837
2,constraint_shift,recovery_policy_shield,0.432292,0.359375,0.869792,0.921875,0.181929,0.627844,0.812500,0.148024,0.807292,0.505208,-0.017200,-0.114935,0.504630
2,constraint_shift,robust_mpc_shield,0.489583,0.223958,0.890625,0.989583,0.237535,0.821719,0.846847,0.123771,0.869792,0.666667,0.069905,-0.231992,0.500713
2,constraint_shift,safety_filter_distillation,0.260417,0.479167,0.854167,0.916667,0.127465,0.304687,0.821317,0.179031,0.750000,0.385417,-0.190470,0.038133,0.531156
2,constraint_shift,shielded_behavior_cloning,0.203125,0.656250,0.859375,0.708333,0.104669,0.299240,0.709677,0.201999,0.828125,0.229167,-0.355301,0.008161,0.604524
2,constraint_shift,unfiltered_policy,0.052083,0.885417,0.895833,0.000000,0.000000,0.000000,0.000000,0.567953,0.906250,0.000000,-0.569125,0.065000,0.672917
2,contact_mode_shift,action_clipping_filter,0.187500,0.541667,0.927083,0.916667,0.227638,0.742646,0.860606,0.172186,0.937500,0.380208,-0.426205,-0.275907,0.666726
2,contact_mode_shift,adversarial_safety_critic,0.151042,0.645833,0.869792,0.739583,0.115456,0.304792,0.756757,0.297926,0.848958,0.229167,-0.405737,-0.012760,0.608215
2,contact_mode_shift,boundary_learning_filter_v4,0.218750,0.562500,0.885417,0.953125,0.139149,0.312813,0.860534,0.133456,0.817708,0.333333,-0.290103,-0.021584,0.563234
2,contact_mode_shift,cbf_safety_filter,0.416667,0.239583,0.880208,0.989583,0.259318,0.875865,0.889535,0.225180,0.932292,0.635417,-0.033756,-0.267117,0.539914
2,contact_mode_shift,conformal_uncertainty_shield,0.427083,0.354167,0.890625,0.979167,0.304057,0.893714,0.883041,0.294108,0.906250,0.541667,-0.111039,-0.288019,0.579892
